smk_id,smk_latitude,smk_longitude,wof_id,wof_parentid,wof_name,wof_placetype
1075,55.96447347513048,10.55258459259032,85682597,85633121,Central Jutland,region
1075,55.96447347513048,10.55258459259032,1159297735,85682597,Samso,localadmin
1070,55.963662,10.552885,85633121,102191581,Denmark,country
1070,55.963662,10.552885,85682597,85633121,Central Jutland,region
1070,55.963662,10.552885,1159297735,85682597,Samso,localadmin
1073,55.9702247,10.5276026,85633121,102191581,Denmark,country
1073,55.9702247,10.5276026,85682597,85633121,Central Jutland,region
1073,55.9702247,10.5276026,1159297735,85682597,Samso,localadmin
1074,55.9651247,10.5516477,85633121,102191581,Denmark,country
1074,55.9651247,10.5516477,85682597,85633121,Central Jutland,region
1074,55.9651247,10.5516477,1159297735,85682597,Samso,localadmin
1076,55.81466649999999,10.5886294,85633121,102191581,Denmark,country
1076,55.81466649999999,10.5886294,85682597,85633121,Central Jutland,region
1076,55.81466649999999,10.5886294,1159297735,85682597,Samso,localadmin
1081,55.8001546,10.5425379,85633121,102191581,Denmark,country
1081,55.8001546,10.5425379,85682597,85633121,Central Jutland,region
1081,55.8001546,10.5425379,1159297735,85682597,Samso,localadmin
1084,55.795207,10.530853,85633121,102191581,Denmark,country
1084,55.795207,10.530853,85682597,85633121,Central Jutland,region
1084,55.795207,10.530853,1159297735,85682597,Samso,localadmin
1086,55.8196721,10.6063596,85633121,102191581,Denmark,country
1086,55.8196721,10.6063596,85682597,85633121,Central Jutland,region
1086,55.8196721,10.6063596,1159297735,85682597,Samso,localadmin
1088,55.795207,10.530853,85633121,102191581,Denmark,country
1088,55.795207,10.530853,85682597,85633121,Central Jutland,region
1088,55.795207,10.530853,1159297735,85682597,Samso,localadmin
1093,54.8896737,10.4896641,85633121,102191581,Denmark,country
1093,54.8896737,10.4896641,1159297837,85682575,Langeland,localadmin
1093,54.8896737,10.4896641,1394014069,85682575,Aero,localadmin
1094,54.8809102,10.4324515,85633121,102191581,Denmark,country
1094,54.8809102,10.4324515,1159297837,85682575,Langeland,localadmin
1094,54.8809102,10.4324515,1394014069,85682575,Aero,localadmin
1095,54.8809102,10.4324515,85633121,102191581,Denmark,country
1095,54.8809102,10.4324515,1159297837,85682575,Langeland,localadmin
1095,54.8809102,10.4324515,1394014069,85682575,Aero,localadmin
1096,54.89802539999999,10.4255229,85633121,102191581,Denmark,country
1096,54.89802539999999,10.4255229,1159297837,85682575,Langeland,localadmin
1096,54.89802539999999,10.4255229,1394014069,85682575,Aero,localadmin
1087,55.81138655637916,10.55771368493045,85633121,102191581,Denmark,country
1087,55.81138655637916,10.55771368493045,85682597,85633121,Central Jutland,region
1087,55.81138655637916,10.55771368493045,1159297735,85682597,Samso,localadmin
1128,55.042023705954,10.144374996264629,1159297885,85682575,Rebild,localadmin
1128,55.042023705954,10.144374996264629,1394014055,85682575,Faaborg-Midtfyn,localadmin
1128,55.042023705954,10.144374996264629,85682575,85633121,Southern,region
1128,55.042023705954,10.144374996264629,85633121,102191581,Denmark,country
1118,55.609206336244085,10.612807343286121,85633121,102191581,Denmark,country
1118,55.609206336244085,10.612807343286121,85682575,85633121,Southern,region
1118,55.609206336244085,10.612807343286121,1159297755,85682575,Kerteminde,localadmin
1120,55.01873966129972,10.29597333217072,85633121,102191581,Denmark,country
1120,55.01873966129972,10.29597333217072,85682575,85633121,Southern,region
1120,55.01873966129972,10.29597333217072,1394014055,85682575,Faaborg-Midtfyn,localadmin
1120,55.01873966129972,10.29597333217072,1159297885,85682575,Rebild,localadmin
1123,55.034372352362375,10.243651493847667,85633121,102191581,Denmark,country
1123,55.034372352362375,10.243651493847667,85682575,85633121,Southern,region
1123,55.034372352362375,10.243651493847667,1159297885,85682575,Rebild,localadmin
1123,55.034372352362375,10.243651493847667,1394014055,85682575,Faaborg-Midtfyn,localadmin
1109,54.89663016471905,10.574830001049817,85633121,102191581,Denmark,country
1109,54.89663016471905,10.574830001049817,1394013991,85682575,Langeland,localadmin
1109,54.89663016471905,10.574830001049817,1159297841,85682575,Rudersdal,localadmin
1112,54.899784745700494,10.316869551131575,85682575,85633121,Southern,region
1112,54.899784745700494,10.316869551131575,85633121,102191581,Denmark,country
1112,54.899784745700494,10.316869551131575,1159297837,85682575,Langeland,localadmin
1112,54.899784745700494,10.316869551131575,1394014069,85682575,Aero,localadmin
